species,hses_code,year,aimag_mn,livestock
Адуу,62,1989,Өвөрхангай,185.7
Адуу,62,1990,Өвөрхангай,196.3
Адуу,62,1991,Өвөрхангай,196.1
Адуу,62,1992,Өвөрхангай,180.8
Адуу,62,1993,Өвөрхангай,191.3
Адуу,62,1994,Өвөрхангай,222.2
Адуу,62,1995,Өвөрхангай,254.4
Адуу,62,1996,Өвөрхангай,250.7
Адуу,62,1997,Өвөрхангай,258.7
Адуу,62,1998,Өвөрхангай,279.1
Адуу,62,1999,Өвөрхангай,288
Адуу,62,2000,Өвөрхангай,178.1
Адуу,62,2001,Өвөрхангай,141
Адуу,62,2002,Өвөрхангай,115.2
Адуу,62,2003,Өвөрхангай,123.8
Адуу,62,2004,Өвөрхангай,132.9
Адуу,62,2005,Өвөрхангай,136.6
Адуу,62,2006,Өвөрхангай,151.3
Адуу,62,2007,Өвөрхангай,175
Адуу,62,2008,Өвөрхангай,173
Адуу,62,2009,Өвөрхангай,183.4
Адуу,62,2010,Өвөрхангай,113.8
Адуу,62,2011,Өвөрхангай,141.1
Адуу,62,2012,Өвөрхангай,170.5
Адуу,62,2013,Өвөрхангай,205.9
Адуу,62,2014,Өвөрхангай,246.9
Адуу,62,2015,Өвөрхангай,280.2
Адуу,62,2016,Өвөрхангай,323.4
Адуу,62,2017,Өвөрхангай,364
Адуу,62,2018,Өвөрхангай,323.6
Адуу,62,2019,Өвөрхангай,348.9
Адуу,62,2020,Өвөрхангай,280.1
Адуу,62,2021,Өвөрхангай,269.6
Адуу,62,2022,Өвөрхангай,320.2
Адуу,62,2023,Өвөрхангай,349.4
Адуу,62,2024,Өвөрхангай,404.4
Адуу,63,1970,Булган,107.3
Адуу,63,1971,Булган,105.9
Адуу,63,1972,Булган,102.2
Адуу,63,1973,Булган,96.6
Адуу,63,1974,Булган,100.5
Адуу,63,1975,Булган,102.7
Адуу,63,1976,Булган,96.7
Адуу,63,1977,Булган,88.6
Адуу,63,1978,Булган,90.2
Адуу,63,1979,Булган,89.6
Адуу,63,1980,Булган,90.3
Адуу,63,1981,Булган,92.5
Адуу,63,1982,Булган,96.7
Адуу,63,1983,Булган,97.2
Адуу,63,1984,Булган,100.9
Адуу,63,1985,Булган,103.1
Адуу,63,1986,Булган,107.6
Адуу,63,1987,Булган,108
Адуу,63,1988,Булган,114.2
Адуу,63,1989,Булган,120.2
Адуу,63,1990,Булган,122.5
Адуу,63,1991,Булган,124.9
Адуу,63,1992,Булган,128.7
Адуу,63,1993,Булган,132.2
Адуу,63,1994,Булган,149.3
Адуу,63,1995,Булган,164.4
Адуу,63,1996,Булган,170
Адуу,63,1997,Булган,178.5
Адуу,63,1998,Булган,194.8
Адуу,63,1999,Булган,210
Адуу,63,2000,Булган,190.2
Адуу,63,2001,Булган,174.5
Адуу,63,2002,Булган,156.7
Адуу,63,2003,Булган,128.3
Адуу,63,2004,Булган,128.7
Адуу,63,2005,Булган,136.4
Адуу,63,2006,Булган,147.8
Адуу,63,2007,Булган,158.9
Адуу,63,2008,Булган,177.7
Адуу,63,2009,Булган,185.5
Адуу,63,2010,Булган,182.9
Адуу,63,2011,Булган,186
Адуу,63,2012,Булган,199.3
Адуу,63,2013,Булган,225.7
Адуу,63,2014,Булган,253.4
Адуу,63,2015,Булган,264.3
Адуу,63,2016,Булган,274.3
Адуу,63,2017,Булган,261.9
Адуу,63,2018,Булган,244
Адуу,63,2019,Булган,272
Адуу,63,2020,Булган,255.1
Адуу,63,2021,Булган,285.7
Адуу,63,2022,Булган,331.8
Адуу,63,2023,Булган,351.1
Адуу,63,2024,Булган,357.2
Адуу,64,1970,Баянхонгор,143.8
Адуу,64,1971,Баянхонгор,134.6
Адуу,64,1972,Баянхонгор,134.9
Адуу,64,1973,Баянхонгор,131.4
Адуу,64,1974,Баянхонгор,131.7
Адуу,64,1975,Баянхонгор,130.9
Адуу,64,1976,Баянхонгор,130.3
Адуу,64,1977,Баянхонгор,132.3
Адуу,64,1978,Баянхонгор,130.3
Адуу,64,1979,Баянхонгор,128.4
Адуу,64,1980,Баянхонгор,127.8
Адуу,64,1981,Баянхонгор,130.1
Адуу,64,1982,Баянхонгор,135.5
Адуу,64,1983,Баянхонгор,132
Адуу,64,1984,Баянхонгор,119.7
Адуу,64,1985,Баянхонгор,108.7
Адуу,64,1986,Баянхонгор,107.7
Адуу,64,1987,Баянхонгор,108.7
Адуу,64,1988,Баянхонгор,95.8
Адуу,64,1989,Баянхонгор,99.6
Адуу,64,1990,Баянхонгор,103.9
Адуу,64,1991,Баянхонгор,103.8
Адуу,64,1992,Баянхонгор,103.5
Адуу,64,1993,Баянхонгор,99.9
Адуу,64,1994,Баянхонгор,114.9
Адуу,64,1995,Баянхонгор,132.6
Адуу,64,1996,Баянхонгор,140.8
Адуу,64,1997,Баянхонгор,149.2
Адуу,64,1998,Баянхонгор,157.4
Адуу,64,1999,Баянхонгор,159.6
Адуу,64,2000,Баянхонгор,141.9
Адуу,64,2001,Баянхонгор,85.3
Адуу,64,2002,Баянхонгор,54.1
Адуу,64,2003,Баянхонгор,61.7
Адуу,64,2004,Баянхонгор,66.2
Адуу,64,2005,Баянхонгор,70.8
Адуу,64,2006,Баянхонгор,78.4
Адуу,64,2007,Баянхонгор,86
Адуу,64,2008,Баянхонгор,91.6
Адуу,64,2009,Баянхонгор,89.6
Адуу,64,2010,Баянхонгор,74.4
Адуу,64,2011,Баянхонгор,82.1
Адуу,64,2012,Баянхонгор,93.5
Адуу,64,2013,Баянхонгор,108
Адуу,64,2014,Баянхонгор,126.3
Адуу,64,2015,Баянхонгор,141.3
Адуу,64,2016,Баянхонгор,159.1
Адуу,64,2017,Баянхонгор,180.1
Адуу,64,2018,Баянхонгор,175.9
Адуу,64,2019,Баянхонгор,189.5
Адуу,64,2020,Баянхонгор,163.3
Адуу,64,2021,Баянхонгор,136.6
Адуу,64,2022,Баянхонгор,160.4
Адуу,64,2023,Баянхонгор,177.3
Адуу,64,2024,Баянхонгор,176.9
Адуу,65,1970,Архангай,205.3
Адуу,65,1971,Архангай,199.6
Адуу,65,1972,Архангай,193.5
Адуу,65,1973,Архангай,185.2
Адуу,65,1974,Архангай,189.9
Адуу,65,1975,Архангай,192.1
Адуу,65,1976,Архангай,186.4
Адуу,65,1977,Архангай,179.8
Адуу,65,1978,Архангай,175.9
Адуу,65,1979,Архангай,173.5
Адуу,65,1980,Архангай,170.1
Адуу,65,1981,Архангай,174.3
Адуу,65,1982,Архангай,180.9
Адуу,65,1983,Архангай,176.5
Адуу,65,1984,Архангай,179.8
Адуу,65,1985,Архангай,176.3
Адуу,65,1986,Архангай,181.3
Адуу,65,1987,Архангай,180.5
Адуу,65,1988,Архангай,183.6
Адуу,65,1989,Архангай,186.2
Адуу,65,1990,Архангай,194.4
Адуу,65,1991,Архангай,192.4
Адуу,65,1992,Архангай,184.3
Адуу,65,1993,Архангай,189.4
Адуу,65,1994,Архангай,210.6
Адуу,65,1995,Архангай,223.4
Адуу,65,1996,Архангай,239.8
Адуу,65,1997,Архангай,252.6
Адуу,65,1998,Архангай,271.6
Адуу,65,1999,Архангай,298.1
Адуу,65,2000,Архангай,273.3
Адуу,65,2001,Архангай,216.7
Адуу,65,2002,Архангай,197.7
Адуу,65,2003,Архангай,192.6
Адуу,65,2004,Архангай,191.2
Адуу,65,2005,Архангай,194.4
Адуу,65,2006,Архангай,205.2
Адуу,65,2007,Архангай,219.7
Адуу,65,2008,Архангай,236.2
Адуу,65,2009,Архангай,251.2
Адуу,65,2010,Архангай,196.1
Адуу,65,2011,Архангай,218.7
Адуу,65,2012,Архангай,238.6
Адуу,65,2013,Архангай,268.2
Адуу,65,2014,Архангай,303.9
Адуу,65,2015,Архангай,324.2
Адуу,65,2016,Архангай,356.8
Адуу,65,2017,Архангай,381.1
Адуу,65,2018,Архангай,378.4
Адуу,65,2019,Архангай,425.9
Адуу,65,2020,Архангай,387.8
Адуу,65,2021,Архангай,416.3
Адуу,65,2022,Архангай,468
Адуу,65,2023,Архангай,448.5
Адуу,65,2024,Архангай,444.9
Адуу,67,1970,Хөвсгөл,147
Адуу,67,1971,Хөвсгөл,149.8
Адуу,67,1972,Хөвсгөл,146
Адуу,67,1973,Хөвсгөл,137.6
Адуу,67,1974,Хөвсгөл,138.3
Адуу,67,1975,Хөвсгөл,134.1
Адуу,67,1976,Хөвсгөл,124.8
Адуу,67,1977,Хөвсгөл,118.7
Адуу,67,1978,Хөвсгөл,116.1
Адуу,67,1979,Хөвсгөл,115.8
Адуу,67,1980,Хөвсгөл,116.5
Адуу,67,1981,Хөвсгөл,120.7
Адуу,67,1982,Хөвсгөл,122.9
Адуу,67,1983,Хөвсгөл,124.7
Адуу,67,1984,Хөвсгөл,129.1
Адуу,67,1985,Хөвсгөл,137.2
Адуу,67,1986,Хөвсгөл,143
Адуу,67,1987,Хөвсгөл,147.8
Адуу,67,1988,Хөвсгөл,152.7
Адуу,67,1989,Хөвсгөл,158.6
Адуу,67,1990,Хөвсгөл,168.3
Адуу,67,1991,Хөвсгөл,171.1
Адуу,67,1992,Хөвсгөл,169.7
Адуу,67,1993,Хөвсгөл,172.4
Адуу,67,1994,Хөвсгөл,190.3
Адуу,67,1995,Хөвсгөл,205.8
Адуу,67,1996,Хөвсгөл,217.7
Адуу,67,1997,Хөвсгөл,227.8
Адуу,67,1998,Хөвсгөл,235.6
Адуу,67,1999,Хөвсгөл,251.6
Адуу,67,2000,Хөвсгөл,229.3
Адуу,67,2001,Хөвсгөл,167.7
Адуу,67,2002,Хөвсгөл,168.3
Адуу,67,2003,Хөвсгөл,164.9
Адуу,67,2004,Хөвсгөл,156.1
Адуу,67,2005,Хөвсгөл,148
Адуу,67,2006,Хөвсгөл,148.9
Адуу,67,2007,Хөвсгөл,149.6
Адуу,67,2008,Хөвсгөл,151.8
Адуу,67,2009,Хөвсгөл,155.7
Адуу,67,2010,Хөвсгөл,148.7
Адуу,67,2011,Хөвсгөл,155.3
Адуу,67,2012,Хөвсгөл,161.2
Адуу,67,2013,Хөвсгөл,165.5
Адуу,67,2014,Хөвсгөл,183.3
Адуу,67,2015,Хөвсгөл,195.7
Адуу,67,2016,Хөвсгөл,223.4
Адуу,67,2017,Хөвсгөл,240.3
Адуу,67,2018,Хөвсгөл,262
Адуу,67,2019,Хөвсгөл,281.8
Адуу,67,2020,Хөвсгөл,271.5
Адуу,67,2021,Хөвсгөл,305.6
Адуу,67,2022,Хөвсгөл,348.5
Адуу,67,2023,Хөвсгөл,362.7
Адуу,67,2024,Хөвсгөл,375.9
Адуу,81,1970,Завхан,145.8
Адуу,81,1971,Завхан,149.4
Адуу,81,1972,Завхан,149
Адуу,81,1973,Завхан,145
Адуу,81,1974,Завхан,145.5
Адуу,81,1975,Завхан,140.5
Адуу,81,1976,Завхан,136.8
Адуу,81,1977,Завхан,126.7
Адуу,81,1978,Завхан,122
Адуу,81,1979,Завхан,118.7
Адуу,81,1980,Завхан,118.5
Адуу,81,1981,Завхан,119.1
Адуу,81,1982,Завхан,121.8
Адуу,81,1983,Завхан,116.9
Адуу,81,1984,Завхан,118.3
Адуу,81,1985,Завхан,120.7
Адуу,81,1986,Завхан,125.8
Адуу,81,1987,Завхан,132.1
Адуу,81,1988,Завхан,140.6
Адуу,81,1989,Завхан,149.2
Адуу,81,1990,Завхан,156.5
Адуу,81,1991,Завхан,151.8
Адуу,81,1992,Завхан,149.6
Адуу,81,1993,Завхан,143.9
Адуу,81,1994,Завхан,168.7
Адуу,81,1995,Завхан,189.5
Адуу,81,1996,Завхан,200.4
Адуу,81,1997,Завхан,204.8
Адуу,81,1998,Завхан,205
Адуу,81,1999,Завхан,192.2
Адуу,81,2000,Завхан,139
Адуу,81,2001,Завхан,101.9
Адуу,81,2002,Завхан,93.4
Адуу,81,2003,Завхан,94.1
Адуу,81,2004,Завхан,96.1
Адуу,81,2005,Завхан,101.2
Адуу,81,2006,Завхан,113.2
Адуу,81,2007,Завхан,127.2
Адуу,81,2008,Завхан,129.4
Адуу,81,2009,Завхан,124
Адуу,81,2010,Завхан,93.4
Адуу,81,2011,Завхан,105.4
Адуу,81,2012,Завхан,116.8
Адуу,81,2013,Завхан,130.1
Адуу,81,2014,Завхан,147.4
Адуу,81,2015,Завхан,163.1
Адуу,81,2016,Завхан,186.2
Адуу,81,2017,Завхан,207.4
Адуу,81,2018,Завхан,222.5
Адуу,81,2019,Завхан,243.7
Адуу,81,2020,Завхан,236.7
Адуу,81,2021,Завхан,252.7
Адуу,81,2022,Завхан,271.6
Адуу,81,2023,Завхан,253.4
Адуу,81,2024,Завхан,247
Адуу,82,1970,Говь-Алтай,82.7
Адуу,82,1971,Говь-Алтай,88
Адуу,82,1972,Говь-Алтай,92
Адуу,82,1973,Говь-Алтай,93.4
Адуу,82,1974,Говь-Алтай,99.4
Адуу,82,1975,Говь-Алтай,98
Адуу,82,1976,Говь-Алтай,98.3
Адуу,82,1977,Говь-Алтай,97.4
Адуу,82,1978,Говь-Алтай,92.5
Адуу,82,1979,Говь-Алтай,90
Адуу,82,1980,Говь-Алтай,90
Адуу,82,1981,Говь-Алтай,88.4
Адуу,82,1982,Говь-Алтай,84.4
Адуу,82,1983,Говь-Алтай,76.4
Адуу,82,1984,Говь-Алтай,70
Адуу,82,1985,Говь-Алтай,72.3
Адуу,82,1986,Говь-Алтай,73
Адуу,82,1987,Говь-Алтай,77.2
Адуу,82,1988,Говь-Алтай,78.4
Адуу,82,1989,Говь-Алтай,82.1
Адуу,82,1990,Говь-Алтай,81.6
Адуу,82,1991,Говь-Алтай,84.5
Адуу,82,1992,Говь-Алтай,81.1
Адуу,82,1993,Говь-Алтай,79.6
Адуу,82,1994,Говь-Алтай,91.2
Адуу,82,1995,Говь-Алтай,102.9
Адуу,82,1996,Говь-Алтай,107.6
Адуу,82,1997,Говь-Алтай,102.6
Адуу,82,1998,Говь-Алтай,106.5
Адуу,82,1999,Говь-Алтай,103.5
Адуу,82,2000,Говь-Алтай,91.9
Адуу,82,2001,Говь-Алтай,75.1
Адуу,82,2002,Говь-Алтай,35.1
Адуу,82,2003,Говь-Алтай,40.5
Адуу,82,2004,Говь-Алтай,47.2
Адуу,82,2005,Говь-Алтай,54.4
Адуу,82,2006,Говь-Алтай,62.6
Адуу,82,2007,Говь-Алтай,71.6
Адуу,82,2008,Говь-Алтай,73.8
Адуу,82,2009,Говь-Алтай,66
Адуу,82,2010,Говь-Алтай,38.8
Адуу,82,2011,Говь-Алтай,46.6
Адуу,82,2012,Говь-Алтай,55
Адуу,82,2013,Говь-Алтай,65.3
Адуу,82,2014,Говь-Алтай,76.7
Адуу,82,2015,Говь-Алтай,88.4
Адуу,82,2016,Говь-Алтай,106.8
Адуу,82,2017,Говь-Алтай,123.7
Адуу,82,2018,Говь-Алтай,130
Адуу,82,2019,Говь-Алтай,132.4
Адуу,82,2020,Говь-Алтай,122.1
Адуу,82,2021,Говь-Алтай,115.5
Адуу,82,2022,Говь-Алтай,127.6
Адуу,82,2023,Говь-Алтай,124.5
Адуу,82,2024,Говь-Алтай,130
Адуу,83,1970,Баян-Өлгий,65.6
Адуу,83,1971,Баян-Өлгий,69.3
Адуу,83,1972,Баян-Өлгий,70.5
Адуу,83,1973,Баян-Өлгий,72.4
Адуу,83,1974,Баян-Өлгий,75.4
Адуу,83,1975,Баян-Өлгий,67.2
Адуу,83,1976,Баян-Өлгий,68.7
Адуу,83,1977,Баян-Өлгий,62.9
Адуу,83,1978,Баян-Өлгий,60.9
Адуу,83,1979,Баян-Өлгий,62.1
Адуу,83,1980,Баян-Өлгий,63.5
Адуу,83,1981,Баян-Өлгий,65.9
Адуу,83,1982,Баян-Өлгий,68.8
Адуу,83,1983,Баян-Өлгий,67.7
Адуу,83,1984,Баян-Өлгий,71.1
Адуу,83,1985,Баян-Өлгий,77.2
Адуу,83,1986,Баян-Өлгий,80.6
Адуу,83,1987,Баян-Өлгий,80.9
Адуу,83,1988,Баян-Өлгий,81.4
Адуу,83,1989,Баян-Өлгий,83.4
Адуу,83,1990,Баян-Өлгий,83.1
Адуу,83,1991,Баян-Өлгий,73.6
Адуу,83,1992,Баян-Өлгий,66.3
Адуу,83,1993,Баян-Өлгий,62.3
Адуу,83,1994,Баян-Өлгий,70.2
Адуу,83,1995,Баян-Өлгий,80.1
Адуу,83,1996,Баян-Өлгий,84.3
Адуу,83,1997,Баян-Өлгий,87.7
Адуу,83,1998,Баян-Өлгий,79.8
Адуу,83,1999,Баян-Өлгий,79.4
Адуу,83,2000,Баян-Өлгий,68.8
Адуу,83,2001,Баян-Өлгий,66.6
Адуу,83,2002,Баян-Өлгий,60.6
Адуу,83,2003,Баян-Өлгий,62.1
Адуу,83,2004,Баян-Өлгий,60.8
Адуу,83,2005,Баян-Өлгий,57.6
Адуу,83,2006,Баян-Өлгий,61.8
Адуу,83,2007,Баян-Өлгий,65.7
Адуу,83,2008,Баян-Өлгий,59.7
Адуу,83,2009,Баян-Өлгий,51
Адуу,83,2010,Баян-Өлгий,43.5
Адуу,83,2011,Баян-Өлгий,48.5
Адуу,83,2012,Баян-Өлгий,51.7
Адуу,83,2013,Баян-Өлгий,58.4
Адуу,83,2014,Баян-Өлгий,69.6
Адуу,83,2015,Баян-Өлгий,77.3
Адуу,83,2016,Баян-Өлгий,85.8
Адуу,83,2017,Баян-Өлгий,93.4
Адуу,83,2018,Баян-Өлгий,95.3
Адуу,83,2019,Баян-Өлгий,99
Адуу,83,2020,Баян-Өлгий,99.8
Адуу,83,2021,Баян-Өлгий,113.4
Адуу,83,2022,Баян-Өлгий,116.7
Адуу,83,2023,Баян-Өлгий,115.8
Адуу,83,2024,Баян-Өлгий,124.9
Адуу,84,1970,Ховд,93.5
Адуу,84,1971,Ховд,101.3
Адуу,84,1972,Ховд,105.9
Адуу,84,1973,Ховд,107
Адуу,84,1974,Ховд,108.2
Адуу,84,1975,Ховд,101.5
Адуу,84,1976,Ховд,101.6
Адуу,84,1977,Ховд,88.6
Адуу,84,1978,Ховд,83.9
Адуу,84,1979,Ховд,83.2
Адуу,84,1980,Ховд,82.9
Адуу,84,1981,Ховд,87.8
Адуу,84,1982,Ховд,88.1
Адуу,84,1983,Ховд,82.6
Адуу,84,1984,Ховд,80.4
Адуу,84,1985,Ховд,87
Адуу,84,1986,Ховд,89.2
Адуу,84,1987,Ховд,93.2
Адуу,84,1988,Ховд,97.6
Адуу,84,1989,Ховд,101.5
Адуу,84,1990,Ховд,104.2
Адуу,84,1991,Ховд,98.5
Адуу,84,1992,Ховд,93.6
Адуу,84,1993,Ховд,95.1
Адуу,84,1994,Ховд,104.1
Адуу,84,1995,Ховд,116.6
Адуу,84,1996,Ховд,117.2
Адуу,84,1997,Ховд,111.6
Адуу,84,1998,Ховд,105.3
Адуу,84,1999,Ховд,107.6
Адуу,84,2000,Ховд,99.6
Адуу,84,2001,Ховд,80.3
Адуу,84,2002,Ховд,63.2
Адуу,84,2003,Ховд,67
Адуу,84,2004,Ховд,73.2
Адуу,84,2005,Ховд,77.1
Адуу,84,2006,Ховд,85.4
Адуу,84,2007,Ховд,92.2
Адуу,84,2008,Ховд,89
Адуу,84,2009,Ховд,81.8
Адуу,84,2010,Ховд,64.7
Адуу,84,2011,Ховд,68.2
Адуу,84,2012,Ховд,75.5
Адуу,84,2013,Ховд,83.8
Адуу,84,2014,Ховд,96.3
Адуу,84,2015,Ховд,107.6
Адуу,84,2016,Ховд,122.7
Адуу,84,2017,Ховд,132.1
Адуу,84,2018,Ховд,128.5
Адуу,84,2019,Ховд,128.8
Адуу,84,2020,Ховд,131.5
Адуу,84,2021,Ховд,146.6
Адуу,84,2022,Ховд,149.3
Адуу,84,2023,Ховд,142.9
Адуу,84,2024,Ховд,157.4
Адуу,85,1970,Увс,123.4
Адуу,85,1971,Увс,127.9
Адуу,85,1972,Увс,123.3
Адуу,85,1973,Увс,124.8
Адуу,85,1974,Увс,124.4
Адуу,85,1975,Увс,115.1
Адуу,85,1976,Увс,105.1
Адуу,85,1977,Увс,102.1
Адуу,85,1978,Увс,99.6
Адуу,85,1979,Увс,103.4
Адуу,85,1980,Увс,102.2
Адуу,85,1981,Увс,101.9
Адуу,85,1982,Увс,106.6
Адуу,85,1983,Увс,104.2
Адуу,85,1984,Увс,108.8
Адуу,85,1985,Увс,112.8
Адуу,85,1986,Увс,118.2
Адуу,85,1987,Увс,121.8
Адуу,85,1988,Увс,127.8
Адуу,85,1989,Увс,133.4
Адуу,85,1990,Увс,136.7
Адуу,85,1991,Увс,128.8
Адуу,85,1992,Увс,116.1
Адуу,85,1993,Увс,107.3
Адуу,85,1994,Увс,115
Адуу,85,1995,Увс,121.1
Адуу,85,1996,Увс,123.9
Адуу,85,1997,Увс,124.2
Адуу,85,1998,Увс,126.5
Адуу,85,1999,Увс,116
Адуу,85,2000,Увс,74.9
Адуу,85,2001,Увс,66.6
Адуу,85,2002,Увс,60.9
Адуу,85,2003,Увс,63.9
Адуу,85,2004,Увс,70.3
Адуу,85,2005,Увс,73.2
Адуу,85,2006,Увс,80.2
Адуу,85,2007,Увс,84.8
Адуу,85,2008,Увс,79.3
Адуу,85,2009,Увс,74.8
Адуу,85,2010,Увс,59.7
Адуу,85,2011,Увс,64
Адуу,85,2012,Увс,70.4
Адуу,85,2013,Увс,76.9
Адуу,85,2014,Увс,88.4
Адуу,85,2015,Увс,98
Адуу,85,2016,Увс,105.7
Адуу,85,2017,Увс,119.5
