status,path,table_id,text,type,url
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_014V5.px,"НЯЛХСЫН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдох, хүйс, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_014V5.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_015V1.px,"НЯЛХСЫН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдохоор, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_015V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_015V2.px,"НЯЛХСЫН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдох, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_015V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_017V2.px,"АМАРЖСАН ЭХ, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_017V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_017V3.px,"АМАРЖСАН ЭХ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_017V3.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_017V4.px,"АМАРЖСАН ЭХЧҮҮДЭЭС 6, ТҮҮНЭЭС ДЭЭШ УДАА ЖИРЭМСНИЙ ХЯНАЛТАД ХАМРАГДСАН ЭМЭГТЭЙЧҮҮД, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_017V4.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_018V5.px,"АМЬД ТӨРСӨН ХҮҮХЭД, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_018V5.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_018V6.px,"АМЬД ТӨРСӨН ХҮҮХДИЙН ТОО, хүйс, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_018V6.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_023V1.px,"ЭХИЙН ЭНДЭГДЛИЙН ХАРЬЦАА, амьд төрсөн 100000 хүүхэд тутамд ногдох, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_023V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_027V1.px,"НАС БАРАЛТ, зонхилох өвчний ангилал, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_027V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_027V2.px,"НАС БАРАЛТ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_027V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_027V3.px,"ЭМНЭЛЭГТ НАС БАРАЛТ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_027V3.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_029V1.px,"ЖИРЭМСЭН ЭМЭГТЭЙЧҮҮДИЙН ЭХНИЙ 3 САРТАЙД ЭМНЭЛГИЙН ХЯНАЛТАД ХАМРАГДСАН ХУВЬ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_029V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_030V2.px,"ТАВ ХҮРТЭЛХ НАСНЫ ХҮҮХДИЙН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдох, aймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_030V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_036V1.px,"НЭГ ЦАГИЙН ДОТОР ХӨХӨӨ АМЛАСАН ХҮҮХЭД, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_036V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_037V1.px,"ТӨРӨЛХИЙН ГАЖИГТАЙ ТӨРСӨН ХҮҮХЭД, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_037V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_038V1.px,"2500 ГРАММААС БАГА ЖИНТЭЙ ТӨРСӨН ХҮҮХЭД, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_038V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_039V1.px,"АМЬГҮЙ ТӨРӨЛТ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_039V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_040V1.px,"НЯРАЙН ЭНДЭГДЭЛ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_040V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_040V2.px,"НЯРАЙН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдох, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_040V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_041V2.px,"ТАВ ХҮРТЭЛХ НАСНЫ ХҮҮХДИЙН ЭНДЭГДЭЛ, хүйс, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_041V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_041V3.px,"ТАВ ХҮРТЭЛХ НАСНЫ ХҮҮХДИЙН ЭНДЭГДЛИЙН ТҮВШИН, амьд төрсөн 1000 хүүхэд тутамд ногдох, хүйс, сум, дүүрэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_041V3.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_046V1.px,"ЖИРЭМСНИЙ ХЯНАЛТАД 6, ТҮҮНЭЭС ДЭЭШ УДАА ХАМРАГДСАН ТӨРСӨН ЭМЭГТЭЙЧҮҮДИЙН ХУВЬ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_046V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_047V1.px,"ӨСВӨР НАСНЫ 1000 ЭМЭГТЭЙД НОГДОХ ТӨРӨЛТИЙН ТҮВШИН (10-14, 15-19 насны 1000 эмэгтэйд ногдох) аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_047V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_048V1.px,"ЖИРЭМСЛЭХЭЭС СЭРГИЙЛЭХ АРГА, ХЭРЭГСЭЛ ХЭРЭГЛЭДЭГ ЭМЭГТЭЙЧҮҮД, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_048V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_049V1.px,"ТАВ ХҮРТЭЛХ НАСНЫ ХҮҮХДИЙН ЭНДЭГДЭЛ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_049V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_050V1.px,"ЭХИЙН ЭНДЭГДЛИЙН ХАРЬЦАА, амьд төрсөн 100000 хүүхэд тутамд ногдох, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_050V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт",DT_NSO_2100_051V1.px,"ГЭРЛЭСЭН/ ХАМТРАН АМЬДРАГЧТАЙ, ЖСАХ-ИЙН ХЭРЭГЦЭЭ ХАНГАГДСАН ЭМЭГТЭЙЧҮҮДИЙН ХУВЬ",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/DT_NSO_2100_051V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт / ЭХИЙН ЭНДЭГДЭЛ, бүс, аймаг, нийслэлээр",DT_NSO_2100_002V1.px,"ЭХИЙН ЭНДЭГДЭЛ, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/NUMBER%20OF%20MATERNAL%20DEATHS%2C%20by%20region/DT_NSO_2100_002V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Төрөлт, нас баралт / ЭХИЙН ЭНДЭГДЭЛ, бүс, аймаг, нийслэлээр",DT_NSO_2100_002V2.px,"ЭХИЙН ЭНДЭГДЭЛ, аймаг, нийслэл, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Births%2C%20deaths/NUMBER%20OF%20MATERNAL%20DEATHS%2C%20by%20region/DT_NSO_2100_002V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн даатгал",DT_NSO_2100_033V1.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛЫН САНГИЙН ОРЛОГО, ЭМДС-ИЙН ТУСЛАМЖ ҮЙЛЧИЛГЭЭНИЙ ЗАРДАЛ, төрөл, сараар (өссөн дүн)",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Health%20insurance/DT_NSO_2100_033V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн даатгал",DT_NSO_2100_033V2.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛД ДААТГУУЛАГЧИД, сараар",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Health%20insurance/DT_NSO_2100_033V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн даатгал",DT_NSO_2100_30V001.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛЫН САНГИЙН ОРЛОГО, ЗАРЛАГА, төрөл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Health%20insurance/DT_NSO_2100_30V001.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн даатгал",DT_NSO_2100_30V002.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛЫН САНГААС ҮНИЙН ХӨНГӨЛӨЛТ ҮЗҮҮЛДЭГ ЗАЙЛШГҮЙ ШААРДЛАГАТАЙ ЭМИЙН БОРЛУУЛАЛТ, эмийн ерөнхий бүлэг, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Health%20insurance/DT_NSO_2100_30V002.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн даатгал",DT_NSO_2100_30V2.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛД ДААТГУУЛАГЧИД, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Health%20insurance/DT_NSO_2100_30V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_0300_071V01.px,"ЭРҮҮЛ МЭНДИЙН БАЙГУУЛЛАГЫН АЖИЛЛАГЧИД, мэргэжлийн чиглэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_0300_071V01.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_0300_071V02.px,"ЭМНЭЛЭГТ ХЭВТЭН ЭМЧЛҮҮЛЭГЧИД, 10000 хүн амд ногдох, өвчлөлийн зонхилох 10 ангилал, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_0300_071V02.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_0300_071V03.px,"ҮР ХӨНДӨЛТИЙН ХАРЬЦАА, 1000 амьд төрөлтөд ногдохоор, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_0300_071V03.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_001V1.px,"ҮР ХӨНДӨЛТИЙН ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_001V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_005V2.px,"ЭМНЭЛГИЙН ОРНЫ ТОО, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_005V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_005V3.px,"ЭМНЭЛГИЙН ОР, төрөл, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_005V3.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_006V1.px,"ИХ ЭМЧИЙН ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_006V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_006V2.px,"ИХ ЭМЧИЙН ТОО, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_006V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_007V1.px,"ЭМ ЗҮЙЧДИЙН ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_007V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_008V2.px,"ТАЙЛАН ИРҮҮЛСЭН ЭРҮҮЛ МЭНДИЙН БАЙГУУЛЛАГЫН ТОО, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_008V2.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_009V1.px,"НЭГ ИХ ЭМЧИД НОГДОХ ХҮНИЙ ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_009V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_010V1.px,"НЭГ СУВИЛАГЧИД НОГДОХ ХҮНИЙ ТОО, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_010V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_010V3.px,"СУВИЛАГЧ, мэргэжил, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_010V3.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_026V1.px,"ЭМНЭЛГИЙН ТУСГАЙ МЭРГЭЖИЛТЭН, мэргэжил, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_026V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_030V1.px,"ЭРҮҮЛ МЭНДИЙН САЛБАРЫН ЗАРДАЛ, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_030V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_032V1.px,"НЭГ ХҮРТЭЛХ НАСНЫ ХҮҮХДИЙН ӨРГӨН ДАРХЛААЖУУЛАЛТАД ХАМРАГДАЛТ, төрөл, аймаг, нийслэл, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_032V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_033V1.px,"ЭРҮҮЛ МЭНДИЙН ДААТГАЛЫН САНГИЙН ОРЛОГО, ЭМДС-ЫН ТУСЛАМЖ ҮЙЛЧИЛГЭЭНИЙ ЗАРДАЛ, төрөл, сараар (өссөн дүн)",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_033V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_042V1.px,"ЭРҮҮЛ МЭНДИЙН CАЛБАРЫН УДИРДАХ АЖИЛТАН, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_042V1.px
FOUND_OR_TABLE,"NSO / Боловсрол, эрүүл мэнд / Эрүүл мэндийн үндсэн үзүүлэлт",DT_NSO_2100_043V1.px,"ЭМ ЗҮЙЧИЙН ТОО, сум, жилээр",t,https://data.1212.mn/api/v1/mn/NSO/Education%2C%20health/Main%20indicators%20for%20Health%20sector/DT_NSO_2100_043V1.px
