b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
220,1.7106890804719728,0.07426475358979016,0.08156772474622398,0.007302971156433816,2491,1203,1288,FALSE,FALSE,
221,1.0650428339903726,0.11640446625863701,0.07132609949595872,-0.04507836676267829,3588,1716,1872,FALSE,FALSE,
222,1.2763711348688822,0.0970770882641161,0.08539743211543832,-0.011679656148677775,2373,559,1814,FALSE,FALSE,
223,1.1372159625595029,0.14552887424915872,0.08614451691609584,-0.05938435733306288,2495,256,2239,FALSE,FALSE,
224,1.032312925170068,0.12044194185419749,0.08163417927966626,-0.038807762574531224,3097,659,2438,FALSE,FALSE,
225,1.472147286223582,0.11439684281971342,0.08773985755068303,-0.02665698526903039,2316,420,1896,FALSE,FALSE,
226,1.0380060250036154,0.1224277779781948,0.10225252067842135,-0.020175257299773458,3083,881,2202,FALSE,FALSE,
227,1.503995577222697,0.10913891065093968,0.09175402193543014,-0.01738488871550954,3274,1833,1441,FALSE,FALSE,
228,1.1372159625595029,0.13256111738805257,0.08688036156410975,-0.04568075582394282,2417,389,2028,FALSE,FALSE,
229,1.715246341156099,0.0999580955416473,0.12299010692755503,0.02303201138590774,1860,1163,697,FALSE,FALSE,
230,1.0380060250036154,0.12258937837693548,0.09889161067000275,-0.02369776770693273,3913,1344,2569,TRUE,FALSE,S_cluster unavailable; used robust S
231,1.506024096385542,0.12682584755781515,0.08399746879273386,-0.04282837876508129,2408,1419,989,FALSE,FALSE,
232,1.032312925170068,0.12054959305016436,0.09451609087340285,-0.026033502176761508,3883,1230,2653,FALSE,FALSE,
233,1.0380060250036154,0.11800574548462642,0.07282086346273148,-0.04518488202189494,5169,2082,3087,FALSE,FALSE,
234,1.506024096385542,0.12382718139732775,0.0878408407207718,-0.03598634067655594,2395,1036,1359,FALSE,FALSE,
235,1.0380060250036154,0.12049254924382292,0.09150175034124305,-0.02899079890257987,3376,793,2583,FALSE,FALSE,
236,1.0380060250036154,0.12216020077957195,0.09738825627192571,-0.024771944507646235,5450,2985,2465,FALSE,FALSE,
237,1.0650428339903726,0.11167260129819807,0.07571285861362212,-0.035959742684575954,3118,852,2266,FALSE,FALSE,
238,1.506024096385542,0.13728980320230888,0.08412648847734039,-0.05316331472496849,2239,745,1494,FALSE,FALSE,
239,1.0380060250036154,0.12376588252597757,0.10331724572140341,-0.020448636804574163,3109,881,2228,FALSE,FALSE,
240,1.503995577222697,0.11186230466897491,0.1038488346799905,-0.008013469988984417,2986,1763,1223,FALSE,FALSE,
241,1.0380060250036154,0.11902016531881507,0.09754138419361563,-0.021478781125199436,5235,2754,2481,FALSE,FALSE,
242,1.506024096385542,0.11465281154630805,0.08034995260425108,-0.034302858942056966,3648,2688,960,FALSE,FALSE,
243,1.506024096385542,0.10810892467024813,0.081649589087165,-0.026459335583083124,2424,1259,1165,FALSE,FALSE,
244,1.020533066128087,0.11210410055553904,0.07811389888314997,-0.03399020167238907,3621,710,2911,FALSE,FALSE,
245,1.506024096385542,0.1141618947951372,0.07981428730626176,-0.03434760748887544,2528,1397,1131,FALSE,FALSE,
246,1.0650428339903726,0.11609533677338375,0.07854617186800719,-0.03754916490537656,3782,1842,1940,FALSE,FALSE,
247,1.0380060250036154,0.12577196000468632,0.10761157472169637,-0.018160385282989952,3597,1608,1989,FALSE,FALSE,
248,1.1372159625595029,0.12878114060946486,0.09350730690366088,-0.035273833705803975,3148,1006,2142,FALSE,FALSE,
249,1.2848431215772613,0.0797463923981451,0.061688606938670544,-0.018057785459474555,2406,455,1951,FALSE,FALSE,
250,1.7054078539555662,0.08040398206292726,0.07191432923403399,-0.008489652828893274,2600,1364,1236,FALSE,FALSE,
251,1.1734744577724436,0.10624085213803322,0.10336697672316714,-0.002873875414866084,2518,380,2138,FALSE,FALSE,
252,1.0650428339903726,0.1202382696876414,0.08651340386783066,-0.03372486581981074,2744,1116,1628,FALSE,FALSE,
253,1.0380060250036154,0.11671096194093507,0.0966348609076893,-0.020076101033245766,3457,705,2752,FALSE,FALSE,
254,1.6546977178108841,0.12923331638980146,0.09685169659358916,-0.03238161979621229,2996,2147,849,FALSE,FALSE,
255,1.0380060250036154,0.11885612326942428,0.08316740507154163,-0.03568871819788265,3671,1377,2294,FALSE,FALSE,
256,1.5240735280602395,0.1315084591628013,0.0890965099714216,-0.042411949191379694,2858,1389,1469,FALSE,FALSE,
257,1.0380060250036154,0.11888434743961629,0.09583718228060938,-0.023047165159006913,4256,1377,2879,FALSE,FALSE,
258,1.506024096385542,0.11981025485847703,0.09984361632747124,-0.01996663853100579,3306,1672,1634,FALSE,FALSE,
259,1.020533066128087,0.1229496194527641,0.08049629742332129,-0.04245332202944281,2798,858,1940,FALSE,FALSE,
260,1.506024096385542,0.12408785621945198,0.07590118826445998,-0.048186667954992005,3166,1666,1500,FALSE,FALSE,
261,1.0380060250036154,0.11717995826716748,0.08576737075610988,-0.031412587511057605,3363,705,2658,FALSE,FALSE,
262,1.0650428339903726,0.11166184076409179,0.08721996860679174,-0.02444187215730005,3407,978,2429,FALSE,FALSE,
263,1.0380060250036154,0.11954394367319843,0.09787731677873233,-0.021666626894466093,3597,1377,2220,FALSE,FALSE,
264,1.0380060250036154,0.11674195365969602,0.10478964221051297,-0.011952311449183045,4132,1531,2601,FALSE,FALSE,
265,1.7236671891437996,0.10978812413442735,0.06482958295426056,-0.04495854118016679,3416,2620,796,FALSE,FALSE,
266,1.0380060250036154,0.12225902906256181,0.09979232751888269,-0.02246670154367912,3045,672,2373,TRUE,FALSE,S_cluster unavailable; used robust S
267,1.0650428339903726,0.11144625927511195,0.0892343752791476,-0.022211883995964354,3154,852,2302,FALSE,FALSE,
268,1.0380060250036154,0.12111979309519794,0.10114603230561912,-0.019973760789578812,3836,1344,2492,TRUE,FALSE,S_cluster unavailable; used robust S
269,1.0650428339903726,0.11906143416528271,0.08640152798822978,-0.03265990617705293,3091,990,2101,FALSE,FALSE,
270,1.503995577222697,0.12350277283159905,0.0882988821533287,-0.035203890678270344,2362,852,1510,FALSE,FALSE,
271,1.0380060250036154,0.12503557913076502,0.09329107248485452,-0.0317445066459105,3933,1520,2413,FALSE,FALSE,
272,1.506024096385542,0.11761394547322865,0.05971693164696827,-0.05789701382626038,4601,3423,1178,FALSE,FALSE,
273,1.506024096385542,0.12069613071284689,0.05805787875846134,-0.06263825195438555,3446,1734,1712,FALSE,FALSE,
274,1.0380060250036154,0.12437811429272466,0.09686866729585236,-0.0275094469968723,3267,760,2507,FALSE,FALSE,
275,1.0380060250036154,0.11730360333809542,0.09345382759650672,-0.023849775741588697,2995,826,2169,FALSE,FALSE,
276,1.0380060250036154,0.12185727657229109,0.10780090951876492,-0.01405636705352617,3667,1344,2323,TRUE,FALSE,S_cluster unavailable; used robust S
277,1.506024096385542,0.14389074462303708,0.09965850637859794,-0.04423223824443914,2238,921,1317,FALSE,FALSE,
278,1.874489589650293,0.09131786113182236,0.07037264375166852,-0.02094521738015384,2437,1440,997,FALSE,FALSE,
279,1.0380060250036154,0.12175168284488896,0.0939227782701265,-0.02782890457476246,3923,1344,2579,TRUE,FALSE,S_cluster unavailable; used robust S
280,1.503995577222697,0.09494383618295318,0.07232498372482843,-0.022618852458124755,2253,862,1391,FALSE,FALSE,
281,1.506024096385542,0.11514232606298049,0.06527302670853255,-0.049869299354447935,3146,1880,1266,FALSE,FALSE,
282,1.506024096385542,0.11642620006892311,0.05381938592701602,-0.0626068141419071,3469,1727,1742,FALSE,FALSE,
283,1.715246341156099,0.09750526111520474,0.10954623691836235,0.012040975803157605,2546,1446,1100,FALSE,FALSE,
284,1.506024096385542,0.12312168947288865,0.06544827238090967,-0.057673417091978985,2547,797,1750,FALSE,FALSE,
285,1.503995577222697,0.12287489000849951,0.11660914404120529,-0.00626574596729422,2207,976,1231,FALSE,FALSE,
286,1.0650428339903726,0.1180828897778172,0.080464232123878,-0.037618657653939194,3034,1028,2006,FALSE,FALSE,
287,1.032312925170068,0.12115410328027527,0.08157288746385154,-0.03958121581642374,3371,659,2712,FALSE,FALSE,
288,1.2021857923497268,0.1253989728566489,0.08899863493680697,-0.036400337919841916,4295,2983,1312,FALSE,FALSE,
289,1.0650428339903726,0.11782169625990849,0.09384747680561761,-0.023974219454290874,3235,1028,2207,FALSE,FALSE,
290,1.0380060250036154,0.11676386425880278,0.10191211235094463,-0.014851751907858146,3220,705,2515,FALSE,FALSE,
291,1.032312925170068,0.12228840562892469,0.07477793118280114,-0.04751047444612355,3569,659,2910,FALSE,FALSE,
292,1.506024096385542,0.11830032136011952,0.06252781168330213,-0.05577250967681739,3847,2160,1687,FALSE,FALSE,
293,1.506024096385542,0.10602785027369996,0.07686820742535216,-0.029159642848347794,2605,1646,959,FALSE,FALSE,
294,1.7042314486291816,0.10069945823303693,0.07424931057457189,-0.02645014765846504,2666,1713,953,FALSE,FALSE,
295,1.0380060250036154,0.11874579627061083,0.10454383049270682,-0.014201965777904002,5285,2875,2410,FALSE,FALSE,
296,1.8016932241399584,0.06761172870090768,0.08863258696512197,0.021020858264214293,2539,1960,579,FALSE,FALSE,
297,1.475591263726857,0.12166623535228976,0.10810259864022542,-0.013563636712064342,2556,766,1790,FALSE,FALSE,
298,1.0380060250036154,0.12234033819846496,0.097202234334304,-0.02513810386416096,3166,672,2494,TRUE,FALSE,S_cluster unavailable; used robust S
299,1.7180766922953854,0.08983479367366201,0.09779642341603628,0.007961629742374271,2190,1408,782,FALSE,FALSE,
300,1.0380060250036154,0.12252341967119584,0.10917678708540915,-0.013346632585786694,4866,2776,2090,FALSE,FALSE,
301,1.0650428339903726,0.11432727085788515,0.06810899332228988,-0.046218277535595265,3844,1628,2216,FALSE,FALSE,
302,1.6182262922756814,0.049041748704897054,0.06521394161353058,0.01617219290863353,2446,1211,1235,FALSE,FALSE,
303,1.8079931039396437,0.10482605765479582,0.08266174014171399,-0.02216431751308183,2521,1596,925,FALSE,FALSE,
304,1.7042314486291816,0.0899645725360747,0.0741537984544529,-0.015810774081621806,2526,1255,1271,FALSE,FALSE,
305,1.020533066128087,0.11580354440890114,0.0762487841518077,-0.03955476025709344,3368,684,2684,FALSE,FALSE,
306,1.0650428339903726,0.11475942746367478,0.09234144406807879,-0.02241798339559599,3217,940,2277,FALSE,FALSE,
307,1.506024096385542,0.11789678082361875,0.08030380377435338,-0.03759297704926537,3445,1570,1875,FALSE,FALSE,
308,1.0380060250036154,0.12289411267504108,0.098495832874621575,-0.024398279800419503,4272,2313,1959,FALSE,FALSE,
309,1.7046872135963096,0.11884543811555916,0.10224494298106868,-0.01660049513449048,2630,1852,778,FALSE,FALSE,
310,1.7097834887258332,0.08762051421710296,0.07038334044915903,-0.017237173767943925,2948,1627,1321,FALSE,FALSE,
311,2.0620017766556797,0.10266914118303314,0.126576862155885,0.023907720972851876,2765,2333,432,FALSE,FALSE,
312,1.0380060250036154,0.1276536388168403,0.09119092421918508,-0.036462714597655224,2980,848,2132,FALSE,FALSE,
313,1.2021857923497268,0.12470375839314074,0.10185137563524133,-0.022852382757899414,3311,1301,2010,FALSE,FALSE,
314,1.3134457390166694,0.09039022009656222,0.07721161126941879,-0.013178608827143432,2324,756,1568,FALSE,FALSE,
315,1.503995577222697,0.1233122880825177,0.09733986295864823,-0.025972425123869464,2456,724,1732,FALSE,FALSE,
316,1.506024096385542,0.09920091850605804,0.06795481918942642,-0.031246099316631623,2353,983,1370,FALSE,FALSE,
317,1.702127659574468,0.11398740727609573,0.07593122694303935,-0.03805618033305638,3917,2777,1140,FALSE,FALSE,
318,1.0380060250036154,0.12955028627104986,0.09404733986255076,-0.0355029464084991,3016,936,2080,FALSE,FALSE,
319,1.020533066128087,0.11804107307222433,0.07589248884565837,-0.04214858422656596,4236,1142,3094,TRUE,FALSE,S_cluster unavailable; used robust S
320,1.020533066128087,0.11822346582655165,0.060428961810220186,-0.05779450401633146,3131,771,2360,FALSE,FALSE,
321,1.1372159625595029,0.12039114149866774,0.09153577231043454,-0.0288553691882332,2895,928,1967,FALSE,FALSE,
322,1.702127659574468,0.1124176602268794,0.07920282086669703,-0.03321483936018238,4071,3153,918,FALSE,FALSE,
323,1.5095785440613028,0.12556994469083244,0.09026310909373991,-0.03530683559709252,2327,839,1488,FALSE,FALSE,
324,1.1372159625595029,0.12544251093916017,0.08668861266152322,-0.03875389827763695,3134,1051,2083,FALSE,FALSE,
325,1.3320196249918492,0.0926568752167096,0.08633251886276927,-0.006324356353940325,2519,523,1996,FALSE,FALSE,
326,1.0380060250036154,0.11722482841522985,0.08150276625777925,-0.03572206215745061,3757,705,3052,FALSE,FALSE,
327,1.0380060250036154,0.12111433470094055,0.09451246251168124,-0.0266018721892593,3804,1465,2339,FALSE,FALSE,
328,1.6182262922756814,0.05224876242370067,0.06802892986514342,0.015780167441442748,2611,1304,1307,FALSE,FALSE,
329,1.7180766922953854,0.09600075477134128,0.09791661633946326,0.0019158615681219848,2442,1338,1104,FALSE,FALSE,
330,1.1372159625595029,0.12294664046737332,0.09226188277006582,-0.030684757697307496,3250,1149,2101,FALSE,FALSE,
331,1.0380060250036154,0.12208221045374014,0.10365371572080995,-0.018428494732930192,4501,2016,2485,TRUE,FALSE,S_cluster unavailable; used robust S
332,1.506024096385542,0.12267740408279709,0.08017773329450681,-0.042499670788290284,2658,1193,1465,FALSE,FALSE,
333,1.503995577222697,0.12869745588935877,0.10858501971024835,-0.02011243617911042,2381,1046,1335,FALSE,FALSE,
334,1.503995577222697,0.0912677613321335,0.0785077560252398,-0.01276000530689371,2278,886,1392,FALSE,FALSE,
335,1.503995577222697,0.11665012067747346,0.09102467997798018,-0.025625440699493282,3146,1523,1623,FALSE,FALSE,
336,1.0380060250036154,0.12638242700256733,0.09248616825542491,-0.033896258747142416,2789,848,1941,FALSE,FALSE,
337,1.704061101366828,0.10775738699939166,0.07921213273854011,-0.028545254260851555,2738,1332,1406,FALSE,FALSE,
338,1.506024096385542,0.11764689862574847,0.06883990957469611,-0.04880698905105235,3516,2080,1436,FALSE,FALSE,
339,1.6207221305566084,0.08805122802142526,0.09770195732609968,0.009650729304674421,2546,1174,1372,FALSE,FALSE,
340,1.6182262922756814,0.05858849267488798,0.0838536785892788,0.025265185914390816,2326,797,1529,FALSE,FALSE,
341,0.8560938471253072,0.2582573476388574,0.11696058534073633,-0.14129676229812105,2980,310,2670,TRUE,FALSE,S_cluster unavailable; used robust S
342,1.032312925170068,0.12029752893868396,0.0697316510852371,-0.050565877853446864,3547,659,2888,FALSE,FALSE,
343,1.5096648049947532,0.10612099814372844,0.09844149900140114,-0.007679499142327295,2410,1319,1091,FALSE,FALSE,
344,1.4284097997095433,0.09673869083357262,0.10267129129546151,0.005932600461888898,2313,578,1735,FALSE,FALSE,
345,1.8079931039396437,0.10981054103202964,0.09760621839810447,-0.012204322633925166,2376,1845,531,FALSE,FALSE,
346,1.4958916250210248,0.10713981633478693,0.0519278004912579,-0.055212015843529035,2784,1010,1774,FALSE,FALSE,
347,1.0380060250036154,0.11931178325658287,0.09830530499548423,-0.021006478261098638,3837,1377,2460,FALSE,FALSE,
348,1.0130020360098193,0.1061718329653108,0.07258934886734415,-0.033582484097966644,3604,811,2793,FALSE,FALSE,
349,1.0380060250036154,0.1204438986923156,0.07429599508917384,-0.04614790360314176,3824,1465,2359,FALSE,FALSE,
350,1.8079931039396437,0.10808521720983633,0.09645762728055789,-0.01162758992927844,2347,1970,377,FALSE,FALSE,
351,1.8612856339084771,0.07763886662723432,0.06751432735436541,-0.01012453927286891,2397,2074,323,FALSE,FALSE,
352,1.7046872135963096,0.10594250648938006,0.06724333138859019,-0.038699175100789865,3563,2207,1356,FALSE,FALSE,
353,1.503995577222697,0.11631003790189928,0.09835957525266824,-0.017950462649231044,2661,748,1913,FALSE,FALSE,
354,1.21594138576767,0.12976350908604678,0.08993792449895445,-0.03982558458709233,3214,1646,1568,FALSE,FALSE,
355,1.503995577222697,0.09485565968772991,0.06459097170410688,-0.03026468798362303,2727,1242,1485,FALSE,FALSE,
356,1.1372159625595029,0.1231298811079496,0.08604819048879349,-0.037081690619156116,3363,963,2400,FALSE,FALSE,
357,1.020533066128087,0.1192678591174159,0.09321539461006029,-0.026052464507355613,3214,571,2643,TRUE,FALSE,S_cluster unavailable; used robust S
358,1.0380060250036154,0.12062168211635395,0.0963371952622892,-0.024284486854064743,4047,1465,2582,FALSE,FALSE,
359,1.0380060250036154,0.11533319964987442,0.06695713740547947,-0.048376062244394946,3338,705,2633,FALSE,FALSE,
360,1.0380060250036154,0.12115169581124,0.08312370410409975,-0.038027991707140246,3140,672,2468,TRUE,FALSE,S_cluster unavailable; used robust S
361,1.4844006568144499,0.11756817431792278,0.0913682617649562,-0.02619991255296658,3359,2425,934,FALSE,FALSE,
362,1.503995577222697,0.11927321349958393,0.08958128867226148,-0.029691924827322455,3203,1709,1494,FALSE,FALSE,
363,1.3320196249918492,0.09615501646894142,0.07796297487928369,-0.01819204158965773,2948,617,2331,FALSE,FALSE,
364,1.506024096385542,0.09549852986273484,0.057249032386338126,-0.038249497476396714,2439,968,1471,FALSE,FALSE,
365,1.506024096385542,0.13203983957540955,0.08653311098181647,-0.045506728593593074,3225,2051,1174,FALSE,FALSE,
366,1.7555854036122587,0.09920509601222993,0.12609090237164416,0.026885806359414233,2372,1735,637,FALSE,FALSE,
367,1.711715043945561,0.08254031278314564,0.08735895258617457,0.004818639803028935,2538,1391,1147,FALSE,FALSE,
368,1.0380060250036154,0.1256137716935628,0.08416089041515822,-0.04145288127840459,3356,969,2387,FALSE,FALSE,
369,1.506024096385542,0.114345581829707,0.07675400875515204,-0.03759157307455496,2753,1449,1304,FALSE,FALSE,
370,1.1372159625595029,0.12009251434317535,0.09464367532831287,-0.025448839014862473,3272,981,2291,FALSE,FALSE,
371,1.0380060250036154,0.12216288272263064,0.09673626135826313,-0.025426621364367505,3731,1553,2178,FALSE,FALSE,
372,1.702127659574468,0.1137754714139531,0.0884590467970332,-0.025316424616919894,3431,1917,1514,FALSE,FALSE,
373,1.506024096385542,0.10879724886822419,0.06634515344878403,-0.04245209541944016,2379,827,1552,FALSE,FALSE,
374,1.0650428339903726,0.11456700885887855,0.08125974241829187,-0.03330726644058668,2976,814,2162,FALSE,FALSE,
375,1.0380060250036154,0.1266888580961068,0.08318951951477394,-0.04349933858133287,2875,848,2027,FALSE,FALSE,
376,1.1372159625595029,0.14450136966005264,0.0908488067121246,-0.05365256294792804,2503,371,2132,FALSE,FALSE,
377,1.1372159625595029,0.12544269840282626,0.10494273103131,-0.02049996737151627,3215,883,2332,FALSE,FALSE,
378,1.020533066128087,0.11975373122177348,0.0848236786578543,-0.03493005256391918,3154,771,2383,FALSE,FALSE,
379,1.0380060250036154,0.12011597430393418,0.09068427727961145,-0.02943169702432273,4626,2049,2577,FALSE,FALSE,
380,1.506024096385542,0.11508521339303984,0.08353955995350353,-0.03154565343953632,2916,1624,1292,FALSE,FALSE,
381,1.020533066128087,0.11675806549694981,0.07228187681463497,-0.04447618868231484,3595,684,2911,FALSE,FALSE,
382,1.0650428339903726,0.11821583202671125,0.09035205059388023,-0.027863781432831025,3550,1804,1746,FALSE,FALSE,
383,1.6873780397575937,0.11587589642319276,0.08586293843803258,-0.030012957985160182,3136,2308,828,FALSE,FALSE,
384,1.0380060250036154,0.12272898598009604,0.09093152826765402,-0.03179745771244202,3069,793,2276,FALSE,FALSE,
385,1.7042314486291816,0.08858720111694707,0.08602631180640727,-0.002560889310539799,2487,1036,1451,FALSE,FALSE,
386,1.0380060250036154,0.11895503155387704,0.08612254465569882,-0.03283248689817822,4065,1377,2688,FALSE,FALSE,
387,1.506024096385542,0.09787937994382065,0.08144446443157011,-0.016434915512250542,2443,468,1975,FALSE,FALSE,
388,1.0380060250036154,0.11843705672084565,0.08967555777663112,-0.028761498944214522,3250,705,2545,FALSE,FALSE,
389,1.472147286223582,0.11546887974810965,0.08708461271473059,-0.028384267033379068,3368,1736,1632,FALSE,FALSE,
390,1.773770293326423,0.09848967724414591,0.05907902666013243,-0.03941065058401348,2409,1831,578,FALSE,FALSE,
391,1.506024096385542,0.13341021143168522,0.07996769272498146,-0.05344251870670376,2507,787,1720,FALSE,FALSE,
392,1.506024096385542,0.12310520133283649,0.06869437125056306,-0.05441083008227343,2254,822,1432,FALSE,FALSE,
393,1.032312925170068,0.12775003766981963,0.08062773439959373,-0.0471223032702259,3316,923,2393,FALSE,FALSE,
394,1.503995577222697,0.1188403728983574,0.08509693042125616,-0.033743442477101246,3476,1447,2029,FALSE,FALSE,
395,1.0650428339903726,0.11393845475058197,0.08720082438917345,-0.026737630361408513,3593,1754,1839,FALSE,FALSE,
396,1.2896689629890072,0.07755926539486713,0.07396251673370167,-0.0035967486611654526,2635,686,1949,FALSE,FALSE,
397,1.0380060250036154,0.112337366243913,0.09366098364251292,-0.018676382601400074,3583,738,2845,FALSE,FALSE,
398,1.3320196249918492,0.1126175040385469,0.10080275999929565,-0.011814744039251243,2234,527,1707,FALSE,FALSE,
399,1.0380060250036154,0.11869525458896887,0.08507885258772813,-0.03361640200124075,4146,1498,2648,FALSE,FALSE,
