source_file,survey_folder,file_name,variable_name,variable_label,family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB15G,Ургийн эрүүл мэндийн байдал / ургийн гажиг,health_disability_nutrition
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB15H,Нөхөр эсвэл хамтран амьдрагч хаяж явсан,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB15X,Бусад (тодруулах),wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB15Z,Мэдэхгүй,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB15NR,Хариулаагүй,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB16,Үр хөндөлтийг хийлгэхэд ямар нэгэн хүндрэл гарсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17A,Халдвар / халууралт,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17B,Базлалт,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17C,Цус алдалт,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17D,Үтрээнээс идээт ялгадас гарах,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17E,Умайн урагдалт / цооролт,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17X,Бусад (тодруулах),wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17Z,Мэдэхгүй,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,AB17NR,Хариулаагүй,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,DB2,Хамгийн бага хүүхдээ төлөвлөж төрүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,DB4,Арай хожим төрүүлэхээр төлөвлөж байсан эсвэл хүүхэд төрүүлэх бодолгүй байсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN2,Бага хүүхдээ тээж байхдаа жирэмсний хяналтад орсон эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3D,Хянуунж байсан хүн: Эх барих эмэгтэйчүүдийн эмч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3E,Хянуунж байсан хүн: Бусад мэргэжлийн их эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3I,Хянуунж байсан хүн: Өрх/ сумын эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3J,Хянуунж байсан хүн: Эх баригч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3C,Хянуунж байсан хүн: Бага эмч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3K,Хянуунж байсан хүн: Сувилагч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3X,Хянуунж байсан хүн: Бусад (тодруулах),wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN3NR,Хянуунж байсан хүн: Хариулаагүй,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN4AU,Жирэмсний хэдэн долоо хоногтой байхдаа хяналтад орсон - нэгж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN4AN,Жирэмсний хэдэн долоо хоногтой байхдаа хяналтад орсон - хоног,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN5,Жирэмсний хяналтад хэдэн удаа үзүүлсэн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6A,Цусны даралт хэмжүүлсэн эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6B,Шээсний ерөнхий шинжилгээ өгсөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6C,Цусны ерөнхий шинжилгээ өгсөн эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6D,Хүүхдийн зүрхний цохилтыг сонссон эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6E,Хооллолтын талаар ярилцсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6F,Хүүхдийг хөхөөр хооллох талаар ярилцсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6G,Үтрээнээс цус гарч байгаа эсэхийг асуусан эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN6H,"Витамин, бичил тэжээл, төмөр, фолийн хүчил уухыг зөвлөсөн эсэх",parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19D,Эх барьсан хүн: Эх барих эмэгтэйчүүдийн эмч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19E,Эх барьсан хүн: Бусад мэргэжлийн их эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19I,Эх барьсан хүн: Өрх/ сумын эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19J,Эх барьсан хүн: Эх баригч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19C,Эх барьсан хүн: Бага эмч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19K,Эх барьсан хүн: Сувилагч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19F,Эх барьсан хүн: Бариач/ засалч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19G,Эх барьсан хүн: Олон нийтийн эрүүл мэндийн ажилтан,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19H,Эх барьсан хүн: Хамаатан / найз нөхөд,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19X,Эх барьсан хүн: Бусад (тодруулах),wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19Y,Эх барьсан хүн: Өөрөө,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN19NR,Эх барьсан хүн: Хариулаагүй,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN20,Бага хүүхдээ төрүүлсэн газар,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN21,Кесар хагалгаа хийлгэж төрүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN22,Кесар хагалгаа хийлгэх шийдвэрийг хэзээ гаргасан,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN23,Төрөх орон дээр байх хугацаанд хүүхдийг нүцгэн цээжин дээр нь хэвтүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN24, Хүүхдийг таны цээжин дээр тавихаас өмнө өлгийдсөн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN25,Хүүхдийг төрсний дараа алчуураар биеийг нь арчиж хуурайшуулсан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN26U,Хүүхдийг төрснөөс хойш хэдий хугацааны дараа усанд оруулсан - нэгж,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN26N,Хүүхдийг төрснөөс хойш хэдий хугацааны дараа усанд оруулсан - хугацаа,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN32,Хүүхдийн төрөх үеийн бие,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN33,Хүүхдийг төрөхөд жинг нь хэмжсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN34A,Хүүхдийн жинг ямар эх сурвалжаас тэмдэглэсэн,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN34,Хүүхдийн жин (кг),demographics_geo_weights
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN35,Бага хүүхдээ төрүүлснээс хойш биений юм ирсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN36,Бага хүүхдээ ер нь хөхүүлсэн эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN37U,Бага хүүхдээ төрүүлээд хэдий хугацааны дараа амлуулсан - нэгж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN37N,Бага хүүхдээ төрүүлээд хэдий хугацааны дараа амлуулсан - хугацаа,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,MN38,Төрсний дараах 2 хоногийн дотор өөрийнхөө сүүнээс бусад шингэн зүйл уулгасан эсэх,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN3U,Хүүхдийг төрүүлсэн газраа хэр удаан хугацаанд байсан - нэгж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN3N,Хүүхдийг төрүүлсэн газраа хэр удаан хугацаанд байсан - хугацаа,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN4,Эмнэлгээс гарахаас өмнө хэн нэгэн хүүхдийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN5,Эмнэлгээс гарахаас өмнө хэн нэгэн эхийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN6,Эмнэлгээс гарсны дараа хэн нэгэн хүүхдийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN8,Эх барьсан мэргэжлийн хүн явахаасаа өмнө хүүхдийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN9,Эх барьсан мэргэжлийн хүн явахаасаа өмнө эхийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN10,Эх барьсан мэргэжлийн хүн явснаас хойш хэн нэгэн хүүхдийн эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN11,Хүүхдийг төрсний дараа хэн нэгэн түүний эрүүл мэндийг шалгасан эсэх,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN12,Хүүхдийн үзлэг хэдэн удаа хийгдсэн,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN13U,Хүүхдийн ийм үзлэг төрснөөс хойш анх хэдий хугацааны дараа хийгдсэн - нэгж,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN13N,Хүүхдийн ийм үзлэг төрснөөс хойш анх хэдий хугацааны дараа хийгдсэн - хугацаа,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14D,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Нярайн эмч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14E,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Бусад мэргэжлийн их эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14I,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Өрх/ сумын эмч,wealth_assets_housing
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14J,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Эх баригч,parents_family
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14C,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Бага эмч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14K,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Сувилагч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14F,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Бариач/ засалч,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14G,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Олон нийтийн эрүүл мэндийн ажилтан,work_child_labour
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14H,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Хамаатан / найз нөхөд,other
C:/tsogoo/Hicheel/erdem shinjilgeenii hural/ecnometric/shine/data/НҮТС-2023/wm - MN.sav,НҮТС-2023,wm - MN.sav,PN14X,Хүүхдийн ийм үзлэгийн анхныхыг хийсэн хүн: Бусад (тодруулах),wealth_assets_housing
