b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
246,19.456588301228333,0.08216728846620311,0.11119283920306529,0.02902555073686218,3703,1042,2661,FALSE,FALSE,
247,19.806769563020094,0.11031902081981138,0.12384543685747335,0.01352641603766197,3506,1124,2382,FALSE,FALSE,
248,18.131998952853298,0.0992388741231474,0.11721397523867998,0.017975101115532577,3081,590,2491,FALSE,FALSE,
249,25.362555483357653,0.0633569599436443,0.12014203271512038,0.05678507277147607,2353,2100,253,FALSE,FALSE,
250,25.878803292112114,0.07948044403032431,0.10731047121383898,0.02783002718351467,2535,2265,270,FALSE,FALSE,
251,16.7807649925724,0.06650040725805144,0.11674696324322831,0.05024655598517687,2453,295,2158,FALSE,FALSE,
252,25.19020593306931,0.10577438013570496,0.13445872131497544,0.028684341179270476,2678,2290,388,FALSE,FALSE,
253,19.806769563020094,0.0996026062376955,0.11063942616975406,0.011036819932058559,3379,1452,1927,FALSE,FALSE,
254,19.789645866972208,0.11760701119238018,0.13127230553750713,0.01366529434512695,2931,1196,1735,FALSE,FALSE,
255,19.806769563020094,0.09160475722336056,0.11146955186507831,0.019864794641717753,3580,1195,2385,FALSE,FALSE,
256,16.72804128231951,0.07400049817397117,0.12688003793096572,0.052879539756994554,2789,322,2467,FALSE,FALSE,
257,19.749365497726632,0.09596226163554855,0.11410062804781773,0.01813836641226918,4171,1554,2617,FALSE,FALSE,
258,19.805350829047185,0.10312561953123166,0.1203806240901216,0.01725500455888994,3228,1292,1936,FALSE,FALSE,
259,19.806769563020094,0.08186311574126057,0.11263186430172337,0.0307687485604628,2735,1007,1728,FALSE,FALSE,
260,16.72804128231951,0.09567703063730361,0.11197059087112667,0.016293560233823057,3090,357,2733,FALSE,FALSE,
261,19.61182193062687,0.08725791931866514,0.10233950006653036,0.015081580747865225,3291,1025,2266,FALSE,FALSE,
262,19.789645866972208,0.08433579904049726,0.10791578586155903,0.02357998682106177,3339,1480,1859,FALSE,FALSE,
263,19.806769563020094,0.09380250960011263,0.11746518966084021,0.02366268006072758,3513,1232,2281,FALSE,FALSE,
264,19.805350829047185,0.09093724277950142,0.11855162217691959,0.027614379397418162,4041,1335,2706,FALSE,FALSE,
265,19.05250472281936,0.09129951976327187,0.10875467999448407,0.0174551602312122,3334,1148,2186,FALSE,FALSE,
266,19.350678307200045,0.08410322900770234,0.11781132755388131,0.03370809854617897,2970,819,2151,FALSE,FALSE,
267,19.61182193062687,0.08426660143766829,0.10498238678165574,0.02071578534398745,3072,1090,1982,FALSE,FALSE,
268,19.60033787245687,0.08693423267444166,0.11528468914205535,0.028350456467613694,3740,806,2934,FALSE,FALSE,
269,19.805350829047185,0.09689558250854208,0.11031392066209142,0.013418338153549342,3017,1313,1704,FALSE,FALSE,
270,21.493789006931475,0.0996293526706753,0.11502508558480645,0.015395732914131155,2303,1167,1136,FALSE,FALSE,
271,19.60033787245687,0.07983261016793862,0.11610913547729476,0.03627652530935614,3845,872,2973,FALSE,FALSE,
272,18.96672143576005,0.08563432113639693,0.1126625070394761,0.027028185903079163,4499,785,3714,FALSE,FALSE,
273,19.60033787245687,0.08361662254447778,0.10562999513019908,0.022013372585721294,3369,1049,2320,FALSE,FALSE,
274,19.806769563020094,0.10075643812399948,0.11352530375690222,0.012768865632902734,3187,1214,1973,FALSE,FALSE,
275,19.805350829047185,0.09056169216078397,0.11418951525362998,0.023627823092846015,2918,1137,1781,FALSE,FALSE,
276,19.350678307200045,0.09499253779352135,0.11961515541624612,0.024622617622724774,3578,763,2815,FALSE,FALSE,
277,23.76670000168204,0.1208176529996812,0.14004703876968655,0.019229385770005353,2184,1569,615,FALSE,FALSE,
278,23.76670000168204,0.07816871354518845,0.12473770647737467,0.04656899293218622,2366,1634,732,FALSE,FALSE,
279,19.05250472281936,0.08180056637397393,0.11299718304883781,0.031196616674863883,3837,766,3071,FALSE,FALSE,
280,25.766148230117075,0.07713818463724792,0.10396151730499828,0.02682333266775036,2194,1789,405,FALSE,FALSE,
281,19.806769563020094,0.08298224633590018,0.11389757692918041,0.030915330593280235,3069,1140,1929,FALSE,FALSE,
282,17.51152107801462,0.07102978137601326,0.0980442447349057,0.027014463358892432,3395,410,2985,FALSE,FALSE,
283,26.175131249606352,0.0974795086123383,0.14671585169416806,0.04923634308182977,2482,2120,362,FALSE,FALSE,
284,24.758719861626428,0.08641964499693816,0.11393103879214497,0.027511393795206812,2485,2057,428,FALSE,FALSE,
285,17.51152107801462,0.11461439239062271,0.12882220539664946,0.014207813006026748,2143,426,1717,FALSE,FALSE,
286,19.806769563020094,0.07930556369143021,0.11139289288760451,0.0320873291961743,2967,1178,1789,FALSE,FALSE,
287,19.806769563020094,0.07871531246037142,0.10870348736618733,0.029988174905815915,3301,1472,1829,FALSE,FALSE,
288,22.393504087892072,0.12305793858711186,0.11766756058163377,-0.005390378005478091,4197,2862,1335,FALSE,FALSE,
289,19.805350829047185,0.09255164160532546,0.1168832762348764,0.024331634629550944,3158,1192,1966,FALSE,FALSE,
290,19.350678307200045,0.09736848208517006,0.11315196243210614,0.01578348034693608,3143,845,2298,FALSE,FALSE,
291,25.362555483357653,0.08740523720139404,0.11536030031266986,0.027955063111275824,3491,3146,345,FALSE,FALSE,
292,19.60033787245687,0.08526366091576545,0.10884202138258837,0.02357836046682292,3758,999,2759,FALSE,FALSE,
293,19.806769563020094,0.08804806955781337,0.10588347088050407,0.017835401322690694,2539,1048,1491,FALSE,FALSE,
294,18.96672143576005,0.08756947719915587,0.10821394281576237,0.020644465616606503,2606,1033,1573,FALSE,FALSE,
295,19.61182193062687,0.10146181486987327,0.1151670900443577,0.01370527517448443,5168,579,4589,FALSE,FALSE,
296,17.801474891854223,0.06547161343019481,0.07847864373997447,0.013007030309779663,2473,458,2015,FALSE,FALSE,
297,18.131998952853298,0.09735394055922908,0.12438814341807697,0.02703420285884789,2495,419,2076,FALSE,FALSE,
298,19.806769563020094,0.08878232064158376,0.11917685004851702,0.03039452940693327,3090,1289,1801,FALSE,FALSE,
299,18.96672143576005,0.09171906983461413,0.10494968019646712,0.013230610361852996,2140,793,1347,FALSE,FALSE,
300,22.859305599139788,0.12027643253130824,0.11559345845341187,-0.0046829740778963624,4751,3145,1606,FALSE,FALSE,
301,19.27869384387977,0.07453178678308098,0.10254316209362646,0.028011375310545483,3754,989,2765,FALSE,FALSE,
302,25.749170875695366,0.05709640256173429,0.0930081539769004,0.035911751415166115,2379,2093,286,FALSE,FALSE,
303,25.878803292112114,0.09930993737659172,0.1506903928169076,0.051380455440315886,2457,2124,333,FALSE,FALSE,
304,19.870365823828326,0.06498617738577953,0.09995985985641288,0.03497368247063336,2460,1064,1396,FALSE,FALSE,
305,19.215903415629818,0.07838031528205003,0.09732628836141453,0.018945973079364506,3289,1072,2217,FALSE,FALSE,
306,25.31757881017335,0.10254695351512566,0.12089371917349609,0.01834676565837043,3139,2627,512,FALSE,FALSE,
307,19.350678307200045,0.08660905489295564,0.11172362605368488,0.025114571160729238,3365,1115,2250,FALSE,FALSE,
308,19.806769563020094,0.10252659135607332,0.11991430858135894,0.01738771722528562,4176,1330,2846,FALSE,FALSE,
309,25.19020593306931,0.10612939212898845,0.14179977829275042,0.035670386163761975,2567,2157,410,FALSE,FALSE,
310,25.878803292112114,0.08122661755172333,0.11304672189362389,0.03182010434190055,2876,2594,282,FALSE,FALSE,
311,19.60033787245687,0.10399100875662093,0.11894265023122019,0.014951641474599264,2699,1131,1568,FALSE,FALSE,
312,19.806769563020094,0.0917263686493281,0.11801615671762793,0.026289788068299833,2907,1307,1600,FALSE,FALSE,
313,25.31757881017335,0.1117475026792168,0.12716532123228597,0.01541781855306916,3239,2646,593,FALSE,FALSE,
314,25.86946746455014,0.08067044532680678,0.1136765594349509,0.03300611410814412,2264,2037,227,FALSE,FALSE,
315,21.373500259307033,0.08315228205827363,0.13582390980668585,0.05267162774841222,2397,1162,1235,FALSE,FALSE,
316,25.31757881017335,0.07943384377740573,0.11544808060052981,0.03601423682312409,2299,1952,347,FALSE,FALSE,
317,22.439071936874825,0.10560025636529845,0.11553510528356375,0.009934848918265307,3824,2477,1347,FALSE,FALSE,
318,19.806769563020094,0.10414723646614986,0.11899815606322317,0.014850919597073312,2956,1149,1807,FALSE,FALSE,
319,19.806769563020094,0.06901550128710328,0.107055970661999,0.03804046937489572,4135,1637,2498,FALSE,FALSE,
320,19.215903415629818,0.06719222688902574,0.08993503797150341,0.02274281108247768,3047,846,2201,FALSE,FALSE,
321,19.61182193062687,0.09305036840252831,0.11255224304460518,0.019501874642076866,2819,913,1906,FALSE,FALSE,
322,19.61182193062687,0.08801569033390616,0.1129028929882629,0.024887202654356747,3975,934,3041,FALSE,FALSE,
323,19.350678307200045,0.10075361804820121,0.11627608691518516,0.015522468866983954,2267,889,1378,FALSE,FALSE,
324,19.805350829047185,0.08694632303652237,0.11925314720441178,0.03230682416788941,3060,1100,1960,FALSE,FALSE,
325,25.362555483357653,0.08373822066569636,0.12666841721873068,0.04293019655303432,2463,2087,376,FALSE,FALSE,
326,25.460230048124227,0.08913549751397665,0.11991986072111088,0.030784363207134235,3678,3180,498,FALSE,FALSE,
327,19.61182193062687,0.08836591689222975,0.11179550577208326,0.02342958887985351,3716,909,2807,FALSE,FALSE,
328,23.76670000168204,0.06129721253830781,0.07300111472724473,0.011703902188936917,2546,1938,608,FALSE,FALSE,
329,25.878803292112114,0.09924332294113546,0.12563401804797902,0.026390695106843567,2386,2044,342,FALSE,FALSE,
330,19.61182193062687,0.09378967323775257,0.11476224231019458,0.020972569072442007,3180,1121,2059,FALSE,FALSE,
331,18.96672143576005,0.09426876141222637,0.11764696584824462,0.02337820443601825,4405,706,3699,FALSE,FALSE,
332,25.362555483357653,0.09881264018084476,0.13882663484068875,0.04001399465984398,2594,2125,469,FALSE,FALSE,
333,25.362555483357653,0.1195886214350484,0.16121849318331552,0.041629871748267114,2320,2079,241,FALSE,FALSE,
334,19.843845656610355,0.06829734304034507,0.09740668285244138,0.029109339812096305,2216,1057,1159,FALSE,FALSE,
335,19.60033787245687,0.08815659365900737,0.11353092754492553,0.025374333885918157,3069,751,2318,FALSE,FALSE,
336,16.600947427434352,0.08771492829559988,0.11405627317971985,0.026341344884119974,2713,280,2433,FALSE,FALSE,
337,25.362555483357653,0.09088421521584777,0.13053948791131492,0.03965527269546715,2672,2297,375,FALSE,FALSE,
338,19.61182193062687,0.091583751504089,0.110412892086431,0.018829140582342002,3441,1097,2344,FALSE,FALSE,
339,19.350678307200045,0.08509694066150966,0.10235744698170578,0.017260506320196115,2481,773,1708,FALSE,FALSE,
340,25.016477549339026,0.07640909520400524,0.08191233717041402,0.005503241966408778,2262,1927,335,FALSE,FALSE,
341,25.161314330815753,0.12503874233244172,0.15822783544721603,0.033189093114774304,2918,2568,350,FALSE,FALSE,
342,19.806769563020094,0.0773617021177813,0.09622773494298109,0.01886603282519979,3469,1445,2024,FALSE,FALSE,
343,21.827839764711047,0.08933642936479047,0.11262945478261976,0.023293025417829294,2351,1084,1267,FALSE,FALSE,
344,18.119683004706165,0.0978410812737272,0.11430625896324431,0.016465177689517108,2255,591,1664,FALSE,FALSE,
345,20.483043557998826,0.08983024439358732,0.13341567532254117,0.04358543092895385,2315,1093,1222,FALSE,FALSE,
346,25.120597008070924,0.06907321466949452,0.12630575031965788,0.057232535650163355,2723,2463,260,FALSE,FALSE,
347,18.207616455223913,0.09448132574678944,0.11158466991387396,0.01710334416708452,3743,444,3299,FALSE,FALSE,
348,19.27869384387977,0.06973968562793395,0.0929222652265797,0.023182579598645753,3524,1305,2219,FALSE,FALSE,
349,19.12177975172682,0.07086620509420659,0.10671280969227251,0.03584660459806592,3732,846,2886,FALSE,FALSE,
350,25.98315376093154,0.10451836795092095,0.1639200390564856,0.05940167110556466,2294,1996,298,FALSE,FALSE,
351,22.439071936874825,0.07197328150492027,0.09117979297626966,0.019206511471349386,2337,1604,733,FALSE,FALSE,
352,18.890889404169155,0.0790010269640373,0.1067952177858556,0.027794190821818304,3479,1169,2310,FALSE,FALSE,
353,25.31757881017335,0.10680055499484306,0.1470251110025103,0.04022455600766725,2589,2143,446,FALSE,FALSE,
354,25.31757881017335,0.1191679477271565,0.12486156454664493,0.005693616819488434,3141,2789,352,FALSE,FALSE,
355,20.152447068482374,0.0641507033192406,0.08980828173033585,0.025657578411095255,2655,1082,1573,FALSE,FALSE,
356,19.61182193062687,0.08596254752118321,0.1130092800436975,0.027046732522514286,3288,1334,1954,FALSE,FALSE,
357,25.657425626662707,0.09909316723564557,0.12121109724321527,0.022117930007569703,3144,2582,562,FALSE,FALSE,
358,19.806769563020094,0.0890285093384387,0.11765609178042209,0.028627582441983393,3954,1444,2510,FALSE,FALSE,
359,19.61182193062687,0.0700557589749977,0.09352721777549906,0.02347145880050136,3254,1226,2028,FALSE,FALSE,
360,19.350678307200045,0.08779186524737047,0.10282363497364481,0.015031769726274347,3062,1035,2027,FALSE,FALSE,
361,25.31757881017335,0.1085820745202292,0.12657070873204207,0.017988634211812876,3292,2801,491,FALSE,FALSE,
362,25.12893604798126,0.11017085805807653,0.12220485698757022,0.012033998929493694,3130,2686,444,FALSE,FALSE,
363,20.07440944585288,0.07249908440897708,0.09905658065923213,0.026557496250255053,2881,1582,1299,FALSE,FALSE,
364,25.137091096616988,0.06829413525288414,0.11785700916227244,0.04956287390938831,2374,2068,306,FALSE,FALSE,
365,19.805350829047185,0.09126381600387604,0.13818849986707674,0.0469246838632007,3159,1102,2057,FALSE,FALSE,
366,24.389899725723588,0.10775395600950838,0.11708161493607427,0.009327658926565896,2313,1752,561,FALSE,FALSE,
367,24.702201472285708,0.08724731649783014,0.098437524345038,0.011190207847207853,2476,2165,311,FALSE,FALSE,
368,19.61182193062687,0.09230056747726832,0.10781244311775084,0.015511875640482523,3284,1002,2282,FALSE,FALSE,
369,25.12893604798126,0.0929914757351683,0.14306267903188888,0.05007120329672057,2691,2433,258,FALSE,FALSE,
370,18.015636323033718,0.09134527018089256,0.11334762630070827,0.022002356119815714,3194,467,2727,FALSE,FALSE,
371,24.758719861626428,0.11212332700395311,0.11737183566253562,0.005248508658582507,3649,2735,914,FALSE,FALSE,
372,25.299559964028415,0.10658863279021524,0.12268442486251906,0.016095792072303813,3351,2898,453,FALSE,FALSE,
373,25.31757881017335,0.08304385320789,0.1130773924294693,0.03003353922157931,2314,1990,324,FALSE,FALSE,
374,18.890889404169155,0.0836365291529691,0.10404282293957605,0.020406293786606952,2914,764,2150,FALSE,FALSE,
375,18.015636323033718,0.09160673950009235,0.11151742428906306,0.019910684788970706,2801,717,2084,FALSE,FALSE,
376,16.646023369884045,0.09121415944980871,0.11375580447071135,0.02254164502090264,2445,370,2075,FALSE,FALSE,
377,19.805350829047185,0.09922053570679587,0.12917115493667264,0.029950619229876768,3139,1271,1868,FALSE,FALSE,
378,19.61182193062687,0.0848357089752886,0.10578461937483541,0.020948910399546813,3074,1151,1923,FALSE,FALSE,
379,19.806769563020094,0.09066618216632207,0.11234533269094418,0.021679150524622118,4521,1408,3113,FALSE,FALSE,
380,19.806769563020094,0.07994029608412755,0.11938586323636104,0.03944556715223349,2842,1005,1837,FALSE,FALSE,
381,17.505667323282474,0.08028389119110652,0.09043360006993506,0.010149708878828545,3514,637,2877,FALSE,FALSE,
382,19.806769563020094,0.10290327156795445,0.11477362238740005,0.011870350819445596,3468,1157,2311,FALSE,FALSE,
383,19.61182193062687,0.08828696667992714,0.12100917484269204,0.0327222081627649,3062,1066,1996,FALSE,FALSE,
384,17.505667323282474,0.08160387763209075,0.11060215499418471,0.02899827736209397,3000,413,2587,FALSE,FALSE,
385,19.870365823828326,0.08657344637876266,0.09764209016884126,0.011068643790078603,2427,1197,1230,FALSE,FALSE,
386,19.350678307200045,0.07826846496486238,0.10606605904123732,0.027797594076374943,3968,901,3067,FALSE,FALSE,
387,19.502490476545496,0.08108990772354643,0.10157670412936962,0.020486796405823182,2391,1135,1256,FALSE,FALSE,
388,25.120597008070924,0.09592246256624318,0.1204595153300302,0.024537052763787023,3172,2589,583,FALSE,FALSE,
389,25.12893604798126,0.10152850693039135,0.13549868450294889,0.03397017757255753,3304,2829,475,FALSE,FALSE,
390,25.31757881017335,0.08797156341749789,0.12349686482637345,0.03552530140887557,2337,1824,513,FALSE,FALSE,
391,23.76670000168204,0.0928419456159074,0.14103032852954786,0.04818838291364046,2449,1903,546,FALSE,FALSE,
392,25.137091096616988,0.08287105034145885,0.14583179113773517,0.06296074079627632,2202,1986,216,FALSE,FALSE,
393,19.350678307200045,0.08754174977587231,0.10866444726981715,0.02112269749394484,3241,1097,2144,FALSE,FALSE,
394,19.350678307200045,0.07428904642413733,0.11488716765840122,0.04059812123426389,3395,953,2442,FALSE,FALSE,
395,18.015636323033718,0.10591271973311467,0.10675300137522943,8.402816421147624e-4,3494,403,3091,FALSE,FALSE,
396,19.60033787245687,0.07860204146380992,0.08241533267791301,0.003813291214103093,2569,1215,1354,FALSE,FALSE,
397,19.27869384387977,0.07237594152952583,0.10909975968598142,0.03672381815645559,3498,997,2501,FALSE,FALSE,
398,19.843845656610355,0.08171931276405214,0.1265179015163174,0.04479858875226525,2170,965,1205,FALSE,FALSE,
399,19.12177975172682,0.062026087405339755,0.11063320488467546,0.0486071174793357,4052,1053,2999,FALSE,FALSE,
400,25.460230048124227,0.09394129073513686,0.11271625803567123,0.018774967300534365,3009,2448,561,FALSE,FALSE,
401,19.12177975172682,0.08254173037093125,0.10354435078623159,0.021002620415300335,3174,1023,2151,FALSE,FALSE,
402,19.27869384387977,0.07062911868436748,0.09688146262076784,0.026252343936400357,3059,860,2199,FALSE,FALSE,
403,19.806769563020094,0.09011976349099815,0.11322816648302117,0.02310840299202302,3107,1089,2018,FALSE,FALSE,
404,18.890889404169155,0.09308724352581207,0.10849665853028016,0.015409415004468088,4602,790,3812,FALSE,FALSE,
405,20.07440944585288,0.08534941753651408,0.12716205549795534,0.04181263796144126,2180,926,1254,FALSE,FALSE,
406,19.12177975172682,0.07457839765433305,0.1136553583239981,0.03907696066966505,3262,937,2325,FALSE,FALSE,
407,18.96672143576005,0.08170604955521013,0.11236063650418707,0.030654586948976936,3397,703,2694,FALSE,FALSE,
408,17.47327139887104,0.06527942521226707,0.11467487803363925,0.049395452821372185,2365,305,2060,FALSE,FALSE,
